route_id,stop_name,arrival_time,departure_time
FR-07,Tanki Stop,08:16:09,08:16:29
FR-07,G-10/G-11,08:17:19,08:17:39
FR-07,Institute Of Modern Studies,08:18:34,08:18:54
FR-07,G-11 Markaz,08:20:24,08:20:44
FR-07,Mehrabad,08:24:26,08:24:46
FR-07,NUST Metro Station,08:30:10,08:30:30
FR-07,Bar Council,08:32:40,08:33:00
FR-07,A.K Bari Road,08:33:50,08:34:10
FR-07,Police Foundation Metro Station,08:37:20,08:37:20
FR-07,Pims Hospital,08:00:00,08:00:00
FR-07,Children Hospital,08:01:00,08:01:20
FR-07,Nori Hospital,08:03:59,08:04:19
FR-07,Dental Hospital,08:06:19,08:06:39
FR-07,G-8 Markaz,08:06:49,08:06:59
FR-07,Development Park,08:07:19,08:07:39
FR-07,Chaman Metro Station,08:09:28,08:09:48
FR-07,G-9/4,08:11:24,08:11:44
FR-07,Karachi Company,08:13:24,08:13:44
FR-07,G-9 Markaz,08:14:34,08:14:54
FR-07,Police Flats,08:16:29,08:16:49
FR-07,College Morh,08:19:19,08:19:39
FR-07,G-10 Markaz,08:22:09,08:22:29
FR-07,Pha Flats,08:24:59,08:25:19
FR-07,Tanki Stop,08:26:09,08:26:29
FR-07,G-10/G-11,08:27:19,08:27:39
FR-07,Institute Of Modern Studies,08:28:34,08:28:54
FR-07,G-11 Markaz,08:30:24,08:30:44
FR-07,Mehrabad,08:34:26,08:34:46
FR-07,NUST Metro Station,08:40:10,08:40:30
FR-07,Bar Council,08:42:40,08:43:00
FR-07,A.K Bari Road,08:43:50,08:44:10
FR-07,Police Foundation Metro Station,08:47:20,08:47:20
FR-07,Pims Hospital,08:10:00,08:10:00
FR-07,Children Hospital,08:11:00,08:11:20
FR-07,Nori Hospital,08:13:59,08:14:19
FR-07,Dental Hospital,08:16:19,08:16:39
FR-07,G-8 Markaz,08:16:49,08:16:59
FR-07,Development Park,08:17:19,08:17:39
FR-07,Chaman Metro Station,08:19:28,08:19:48
FR-07,G-9/4,08:21:24,08:21:44
FR-07,Karachi Company,08:23:24,08:23:44
FR-07,G-9 Markaz,08:24:34,08:24:54
FR-07,Police Flats,08:26:29,08:26:49
FR-07,College Morh,08:29:19,08:29:39
FR-07,G-10 Markaz,08:32:09,08:32:29
FR-07,Pha Flats,08:34:59,08:35:19
FR-07,Tanki Stop,08:36:09,08:36:29
FR-07,G-10/G-11,08:37:19,08:37:39
FR-07,Institute Of Modern Studies,08:38:34,08:38:54
FR-07,G-11 Markaz,08:40:24,08:40:44
FR-07,Mehrabad,08:44:26,08:44:46
FR-07,NUST Metro Station,08:50:10,08:50:30
FR-07,Bar Council,08:52:40,08:53:00
FR-07,A.K Bari Road,08:53:50,08:54:10
FR-07,Police Foundation Metro Station,08:57:20,08:57:20
FR-07,Pims Hospital,08:20:00,08:20:00
FR-07,Children Hospital,08:21:00,08:21:20
FR-07,Nori Hospital,08:23:59,08:24:19
FR-07,Dental Hospital,08:26:19,08:26:39
FR-07,G-8 Markaz,08:26:49,08:26:59
FR-07,Development Park,08:27:19,08:27:39
FR-07,Chaman Metro Station,08:29:28,08:29:48
FR-07,G-9/4,08:31:24,08:31:44
FR-07,Karachi Company,08:33:24,08:33:44
FR-07,G-9 Markaz,08:34:34,08:34:54
FR-07,Police Flats,08:36:29,08:36:49
FR-07,College Morh,08:39:19,08:39:39
FR-07,G-10 Markaz,08:42:09,08:42:29
FR-07,Pha Flats,08:44:59,08:45:19
FR-07,Tanki Stop,08:46:09,08:46:29
FR-07,G-10/G-11,08:47:19,08:47:39
FR-07,Institute Of Modern Studies,08:48:34,08:48:54
FR-07,G-11 Markaz,08:50:24,08:50:44
FR-07,Mehrabad,08:54:26,08:54:46
FR-07,NUST Metro Station,09:00:10,09:00:30
FR-07,Bar Council,09:02:40,09:03:00
FR-07,A.K Bari Road,09:03:50,09:04:10
FR-07,Police Foundation Metro Station,09:07:20,09:07:20
FR-07,Pims Hospital,08:30:00,08:30:00
FR-07,Children Hospital,08:31:00,08:31:20
FR-07,Nori Hospital,08:33:59,08:34:19
FR-07,Dental Hospital,08:36:19,08:36:39
FR-07,G-8 Markaz,08:36:49,08:36:59
FR-07,Development Park,08:37:19,08:37:39
FR-07,Chaman Metro Station,08:39:28,08:39:48
FR-07,G-9/4,08:41:24,08:41:44
FR-07,Karachi Company,08:43:24,08:43:44
FR-07,G-9 Markaz,08:44:34,08:44:54
FR-07,Police Flats,08:46:29,08:46:49
FR-07,College Morh,08:49:19,08:49:39
FR-07,G-10 Markaz,08:52:09,08:52:29
FR-07,Pha Flats,08:54:59,08:55:19
FR-07,Tanki Stop,08:56:09,08:56:29
FR-07,G-10/G-11,08:57:19,08:57:39
FR-07,Institute Of Modern Studies,08:58:34,08:58:54
FR-07,G-11 Markaz,09:00:24,09:00:44
FR-07,Mehrabad,09:04:26,09:04:46
FR-07,NUST Metro Station,09:10:10,09:10:30
FR-07,Bar Council,09:12:40,09:13:00
FR-07,A.K Bari Road,09:13:50,09:14:10
FR-07,Police Foundation Metro Station,09:17:20,09:17:20
FR-07,Pims Hospital,08:40:00,08:40:00
FR-07,Children Hospital,08:41:00,08:41:20
FR-07,Nori Hospital,08:43:59,08:44:19
FR-07,Dental Hospital,08:46:19,08:46:39
FR-07,G-8 Markaz,08:46:49,08:46:59
FR-07,Development Park,08:47:19,08:47:39
FR-07,Chaman Metro Station,08:49:28,08:49:48
FR-07,G-9/4,08:51:24,08:51:44
FR-07,Karachi Company,08:53:24,08:53:44
FR-07,G-9 Markaz,08:54:34,08:54:54
FR-07,Police Flats,08:56:29,08:56:49
FR-07,College Morh,08:59:19,08:59:39
FR-07,G-10 Markaz,09:02:09,09:02:29
FR-07,Pha Flats,09:04:59,09:05:19
FR-07,Tanki Stop,09:06:09,09:06:29
FR-07,G-10/G-11,09:07:19,09:07:39
FR-07,Institute Of Modern Studies,09:08:34,09:08:54
FR-07,G-11 Markaz,09:10:24,09:10:44
FR-07,Mehrabad,09:14:26,09:14:46
FR-07,NUST Metro Station,09:20:10,09:20:30
FR-07,Bar Council,09:22:40,09:23:00
FR-07,A.K Bari Road,09:23:50,09:24:10
FR-07,Police Foundation Metro Station,09:27:20,09:27:20
FR-07,Pims Hospital,08:50:00,08:50:00
FR-07,Children Hospital,08:51:00,08:51:20
FR-07,Nori Hospital,08:53:59,08:54:19
FR-07,Dental Hospital,08:56:19,08:56:39
FR-07,G-8 Markaz,08:56:49,08:56:59
FR-07,Development Park,08:57:19,08:57:39
FR-07,Chaman Metro Station,08:59:28,08:59:48
FR-07,G-9/4,09:01:24,09:01:44
FR-07,Karachi Company,09:03:24,09:03:44
FR-07,G-9 Markaz,09:04:34,09:04:54
FR-07,Police Flats,09:06:29,09:06:49
FR-07,College Morh,09:09:19,09:09:39
FR-07,G-10 Markaz,09:12:09,09:12:29
FR-07,Pha Flats,09:14:59,09:15:19
FR-07,Tanki Stop,09:16:09,09:16:29
FR-07,G-10/G-11,09:17:19,09:17:39
FR-07,Institute Of Modern Studies,09:18:34,09:18:54
FR-07,G-11 Markaz,09:20:24,09:20:44
FR-07,Mehrabad,09:24:26,09:24:46
FR-07,NUST Metro Station,09:30:10,09:30:30
FR-07,Bar Council,09:32:40,09:33:00
FR-07,A.K Bari Road,09:33:50,09:34:10
FR-07,Police Foundation Metro Station,09:37:20,09:37:20
FR-07,Pims Hospital,09:00:00,09:00:00
FR-07,Children Hospital,09:01:00,09:01:20
FR-07,Nori Hospital,09:03:59,09:04:19
FR-07,Dental Hospital,09:06:19,09:06:39
FR-07,G-8 Markaz,09:06:49,09:06:59
FR-07,Development Park,09:07:19,09:07:39
FR-07,Chaman Metro Station,09:09:28,09:09:48
FR-07,G-9/4,09:11:24,09:11:44
FR-07,Karachi Company,09:13:24,09:13:44
FR-07,G-9 Markaz,09:14:34,09:14:54
FR-07,Police Flats,09:16:29,09:16:49
FR-07,College Morh,09:19:19,09:19:39
FR-07,G-10 Markaz,09:22:09,09:22:29
FR-07,Pha Flats,09:24:59,09:25:19
FR-07,Tanki Stop,09:26:09,09:26:29
FR-07,G-10/G-11,09:27:19,09:27:39
FR-07,Institute Of Modern Studies,09:28:34,09:28:54
FR-07,G-11 Markaz,09:30:24,09:30:44
FR-07,Mehrabad,09:34:26,09:34:46
FR-07,NUST Metro Station,09:40:10,09:40:30
FR-07,Bar Council,09:42:40,09:43:00
FR-07,A.K Bari Road,09:43:50,09:44:10
FR-07,Police Foundation Metro Station,09:47:20,09:47:20
FR-07,Pims Hospital,09:10:00,09:10:00
FR-07,Children Hospital,09:11:00,09:11:20
FR-07,Nori Hospital,09:13:59,09:14:19
FR-07,Dental Hospital,09:16:19,09:16:39
FR-07,G-8 Markaz,09:16:49,09:16:59
FR-07,Development Park,09:17:19,09:17:39
FR-07,Chaman Metro Station,09:19:28,09:19:48
FR-07,G-9/4,09:21:24,09:21:44
FR-07,Karachi Company,09:23:24,09:23:44
FR-07,G-9 Markaz,09:24:34,09:24:54
FR-07,Police Flats,09:26:29,09:26:49
FR-07,College Morh,09:29:19,09:29:39
FR-07,G-10 Markaz,09:32:09,09:32:29
FR-07,Pha Flats,09:34:59,09:35:19
FR-07,Tanki Stop,09:36:09,09:36:29
FR-07,G-10/G-11,09:37:19,09:37:39
FR-07,Institute Of Modern Studies,09:38:34,09:38:54
FR-07,G-11 Markaz,09:40:24,09:40:44
FR-07,Mehrabad,09:44:26,09:44:46
FR-07,NUST Metro Station,09:50:10,09:50:30
FR-07,Bar Council,09:52:40,09:53:00
FR-07,A.K Bari Road,09:53:50,09:54:10
FR-07,Police Foundation Metro Station,09:57:20,09:57:20
FR-07,Pims Hospital,09:20:00,09:20:00
FR-07,Children Hospital,09:21:00,09:21:20
FR-07,Nori Hospital,09:23:59,09:24:19
FR-07,Dental Hospital,09:26:19,09:26:39
FR-07,G-8 Markaz,09:26:49,09:26:59
FR-07,Development Park,09:27:19,09:27:39
FR-07,Chaman Metro Station,09:29:28,09:29:48
FR-07,G-9/4,09:31:24,09:31:44
FR-07,Karachi Company,09:33:24,09:33:44
FR-07,G-9 Markaz,09:34:34,09:34:54
FR-07,Police Flats,09:36:29,09:36:49
FR-07,College Morh,09:39:19,09:39:39
FR-07,G-10 Markaz,09:42:09,09:42:29
FR-07,Pha Flats,09:44:59,09:45:19
FR-07,Tanki Stop,09:46:09,09:46:29
FR-07,G-10/G-11,09:47:19,09:47:39
FR-07,Institute Of Modern Studies,09:48:34,09:48:54
FR-07,G-11 Markaz,09:50:24,09:50:44
FR-07,Mehrabad,09:54:26,09:54:46
FR-07,NUST Metro Station,10:00:10,10:00:30
FR-07,Bar Council,10:02:40,10:03:00
FR-07,A.K Bari Road,10:03:50,10:04:10
FR-07,Police Foundation Metro Station,10:07:20,10:07:20
FR-07,Pims Hospital,09:30:00,09:30:00
FR-07,Children Hospital,09:31:00,09:31:20
FR-07,Nori Hospital,09:33:59,09:34:19
FR-07,Dental Hospital,09:36:19,09:36:39
FR-07,G-8 Markaz,09:36:49,09:36:59
FR-07,Development Park,09:37:19,09:37:39
FR-07,Chaman Metro Station,09:39:28,09:39:48
FR-07,G-9/4,09:41:24,09:41:44
FR-07,Karachi Company,09:43:24,09:43:44
FR-07,G-9 Markaz,09:44:34,09:44:54
FR-07,Police Flats,09:46:29,09:46:49
FR-07,College Morh,09:49:19,09:49:39
FR-07,G-10 Markaz,09:52:09,09:52:29
FR-07,Pha Flats,09:54:59,09:55:19
FR-07,Tanki Stop,09:56:09,09:56:29
FR-07,G-10/G-11,09:57:19,09:57:39
FR-07,Institute Of Modern Studies,09:58:34,09:58:54
FR-07,G-11 Markaz,10:00:24,10:00:44
FR-07,Mehrabad,10:04:26,10:04:46
FR-07,NUST Metro Station,10:10:10,10:10:30
FR-07,Bar Council,10:12:40,10:13:00
FR-07,A.K Bari Road,10:13:50,10:14:10
FR-07,Police Foundation Metro Station,10:17:20,10:17:20
FR-07,Pims Hospital,09:40:00,09:40:00
FR-07,Children Hospital,09:41:00,09:41:20
FR-07,Nori Hospital,09:43:59,09:44:19
FR-07,Dental Hospital,09:46:19,09:46:39
FR-07,G-8 Markaz,09:46:49,09:46:59
FR-07,Development Park,09:47:19,09:47:39
FR-07,Chaman Metro Station,09:49:28,09:49:48
FR-07,G-9/4,09:51:24,09:51:44
FR-07,Karachi Company,09:53:24,09:53:44
FR-07,G-9 Markaz,09:54:34,09:54:54
FR-07,Police Flats,09:56:29,09:56:49
FR-07,College Morh,09:59:19,09:59:39
FR-07,G-10 Markaz,10:02:09,10:02:29
FR-07,Pha Flats,10:04:59,10:05:19
FR-07,Tanki Stop,10:06:09,10:06:29
FR-07,G-10/G-11,10:07:19,10:07:39
FR-07,Institute Of Modern Studies,10:08:34,10:08:54
FR-07,G-11 Markaz,10:10:24,10:10:44
FR-07,Mehrabad,10:14:26,10:14:46
FR-07,NUST Metro Station,10:20:10,10:20:30
FR-07,Bar Council,10:22:40,10:23:00
FR-07,A.K Bari Road,10:23:50,10:24:10
FR-07,Police Foundation Metro Station,10:27:20,10:27:20
FR-07,Pims Hospital,09:50:00,09:50:00
FR-07,Children Hospital,09:51:00,09:51:20
FR-07,Nori Hospital,09:53:59,09:54:19
FR-07,Dental Hospital,09:56:19,09:56:39
FR-07,G-8 Markaz,09:56:49,09:56:59
FR-07,Development Park,09:57:19,09:57:39
FR-07,Chaman Metro Station,09:59:28,09:59:48
FR-07,G-9/4,10:01:24,10:01:44
FR-07,Karachi Company,10:03:24,10:03:44
FR-07,G-9 Markaz,10:04:34,10:04:54
FR-07,Police Flats,10:06:29,10:06:49
FR-07,College Morh,10:09:19,10:09:39
FR-07,G-10 Markaz,10:12:09,10:12:29
FR-07,Pha Flats,10:14:59,10:15:19
FR-07,Tanki Stop,10:16:09,10:16:29
FR-07,G-10/G-11,10:17:19,10:17:39
FR-07,Institute Of Modern Studies,10:18:34,10:18:54
FR-07,G-11 Markaz,10:20:24,10:20:44
FR-07,Mehrabad,10:24:26,10:24:46
FR-07,NUST Metro Station,10:30:10,10:30:30
FR-07,Bar Council,10:32:40,10:33:00
FR-07,A.K Bari Road,10:33:50,10:34:10
FR-07,Police Foundation Metro Station,10:37:20,10:37:20
FR-07,Pims Hospital,10:00:00,10:00:00
FR-07,Children Hospital,10:01:00,10:01:20
FR-07,Nori Hospital,10:03:59,10:04:19
FR-07,Dental Hospital,10:06:19,10:06:39
FR-07,G-8 Markaz,10:06:49,10:06:59
FR-07,Development Park,10:07:19,10:07:39
FR-07,Chaman Metro Station,10:09:28,10:09:48
FR-07,G-9/4,10:11:24,10:11:44
FR-07,Karachi Company,10:13:24,10:13:44
FR-07,G-9 Markaz,10:14:34,10:14:54
FR-07,Police Flats,10:16:29,10:16:49
FR-07,College Morh,10:19:19,10:19:39
FR-07,G-10 Markaz,10:22:09,10:22:29
FR-07,Pha Flats,10:24:59,10:25:19
FR-07,Tanki Stop,10:26:09,10:26:29
FR-07,G-10/G-11,10:27:19,10:27:39
FR-07,Institute Of Modern Studies,10:28:34,10:28:54
FR-07,G-11 Markaz,10:30:24,10:30:44
FR-07,Mehrabad,10:34:26,10:34:46
FR-07,NUST Metro Station,10:40:10,10:40:30
FR-07,Bar Council,10:42:40,10:43:00
FR-07,A.K Bari Road,10:43:50,10:44:10
FR-07,Police Foundation Metro Station,10:47:20,10:47:20
FR-07,Pims Hospital,10:10:00,10:10:00
FR-07,Children Hospital,10:11:00,10:11:20
FR-07,Nori Hospital,10:13:59,10:14:19
FR-07,Dental Hospital,10:16:19,10:16:39
FR-07,G-8 Markaz,10:16:49,10:16:59
FR-07,Development Park,10:17:19,10:17:39
FR-07,Chaman Metro Station,10:19:28,10:19:48
FR-07,G-9/4,10:21:24,10:21:44
FR-07,Karachi Company,10:23:24,10:23:44
FR-07,G-9 Markaz,10:24:34,10:24:54
FR-07,Police Flats,10:26:29,10:26:49
FR-07,College Morh,10:29:19,10:29:39
FR-07,G-10 Markaz,10:32:09,10:32:29
FR-07,Pha Flats,10:34:59,10:35:19
FR-07,Tanki Stop,10:36:09,10:36:29
FR-07,G-10/G-11,10:37:19,10:37:39
FR-07,Institute Of Modern Studies,10:38:34,10:38:54
FR-07,G-11 Markaz,10:40:24,10:40:44
FR-07,Mehrabad,10:44:26,10:44:46
FR-07,NUST Metro Station,10:50:10,10:50:30
FR-07,Bar Council,10:52:40,10:53:00
FR-07,A.K Bari Road,10:53:50,10:54:10
FR-07,Police Foundation Metro Station,10:57:20,10:57:20
FR-07,Pims Hospital,10:20:00,10:20:00
FR-07,Children Hospital,10:21:00,10:21:20
FR-07,Nori Hospital,10:23:59,10:24:19
FR-07,Dental Hospital,10:26:19,10:26:39
FR-07,G-8 Markaz,10:26:49,10:26:59
FR-07,Development Park,10:27:19,10:27:39
FR-07,Chaman Metro Station,10:29:28,10:29:48
FR-07,G-9/4,10:31:24,10:31:44
FR-07,Karachi Company,10:33:24,10:33:44
FR-07,G-9 Markaz,10:34:34,10:34:54
FR-07,Police Flats,10:36:29,10:36:49
FR-07,College Morh,10:39:19,10:39:39
FR-07,G-10 Markaz,10:42:09,10:42:29
FR-07,Pha Flats,10:44:59,10:45:19
FR-07,Tanki Stop,10:46:09,10:46:29
FR-07,G-10/G-11,10:47:19,10:47:39
FR-07,Institute Of Modern Studies,10:48:34,10:48:54
FR-07,G-11 Markaz,10:50:24,10:50:44
FR-07,Mehrabad,10:54:26,10:54:46
FR-07,NUST Metro Station,11:00:10,11:00:30
FR-07,Bar Council,11:02:40,11:03:00
FR-07,A.K Bari Road,11:03:50,11:04:10
FR-07,Police Foundation Metro Station,11:07:20,11:07:20
FR-07,Pims Hospital,10:30:00,10:30:00
FR-07,Children Hospital,10:31:00,10:31:20
FR-07,Nori Hospital,10:33:59,10:34:19
FR-07,Dental Hospital,10:36:19,10:36:39
FR-07,G-8 Markaz,10:36:49,10:36:59
FR-07,Development Park,10:37:19,10:37:39
FR-07,Chaman Metro Station,10:39:28,10:39:48
FR-07,G-9/4,10:41:24,10:41:44
FR-07,Karachi Company,10:43:24,10:43:44
FR-07,G-9 Markaz,10:44:34,10:44:54
FR-07,Police Flats,10:46:29,10:46:49
FR-07,College Morh,10:49:19,10:49:39
FR-07,G-10 Markaz,10:52:09,10:52:29
FR-07,Pha Flats,10:54:59,10:55:19
FR-07,Tanki Stop,10:56:09,10:56:29
FR-07,G-10/G-11,10:57:19,10:57:39
FR-07,Institute Of Modern Studies,10:58:34,10:58:54
FR-07,G-11 Markaz,11:00:24,11:00:44
FR-07,Mehrabad,11:04:26,11:04:46
FR-07,NUST Metro Station,11:10:10,11:10:30
FR-07,Bar Council,11:12:40,11:13:00
FR-07,A.K Bari Road,11:13:50,11:14:10
FR-07,Police Foundation Metro Station,11:17:20,11:17:20
FR-07,Pims Hospital,10:40:00,10:40:00
FR-07,Children Hospital,10:41:00,10:41:20
FR-07,Nori Hospital,10:43:59,10:44:19
FR-07,Dental Hospital,10:46:19,10:46:39
FR-07,G-8 Markaz,10:46:49,10:46:59
FR-07,Development Park,10:47:19,10:47:39
FR-07,Chaman Metro Station,10:49:28,10:49:48
FR-07,G-9/4,10:51:24,10:51:44
FR-07,Karachi Company,10:53:24,10:53:44
FR-07,G-9 Markaz,10:54:34,10:54:54
FR-07,Police Flats,10:56:29,10:56:49
FR-07,College Morh,10:59:19,10:59:39
FR-07,G-10 Markaz,11:02:09,11:02:29
FR-07,Pha Flats,11:04:59,11:05:19
FR-07,Tanki Stop,11:06:09,11:06:29
FR-07,G-10/G-11,11:07:19,11:07:39
FR-07,Institute Of Modern Studies,11:08:34,11:08:54
FR-07,G-11 Markaz,11:10:24,11:10:44
FR-07,Mehrabad,11:14:26,11:14:46
FR-07,NUST Metro Station,11:20:10,11:20:30
FR-07,Bar Council,11:22:40,11:23:00
FR-07,A.K Bari Road,11:23:50,11:24:10
FR-07,Police Foundation Metro Station,11:27:20,11:27:20
FR-07,Pims Hospital,10:50:00,10:50:00
FR-07,Children Hospital,10:51:00,10:51:20
FR-07,Nori Hospital,10:53:59,10:54:19
FR-07,Dental Hospital,10:56:19,10:56:39
FR-07,G-8 Markaz,10:56:49,10:56:59
FR-07,Development Park,10:57:19,10:57:39
FR-07,Chaman Metro Station,10:59:28,10:59:48
FR-07,G-9/4,11:01:24,11:01:44
FR-07,Karachi Company,11:03:24,11:03:44
FR-07,G-9 Markaz,11:04:34,11:04:54
FR-07,Police Flats,11:06:29,11:06:49
FR-07,College Morh,11:09:19,11:09:39
FR-07,G-10 Markaz,11:12:09,11:12:29
FR-07,Pha Flats,11:14:59,11:15:19
FR-07,Tanki Stop,11:16:09,11:16:29
FR-07,G-10/G-11,11:17:19,11:17:39
FR-07,Institute Of Modern Studies,11:18:34,11:18:54
FR-07,G-11 Markaz,11:20:24,11:20:44
FR-07,Mehrabad,11:24:26,11:24:46
FR-07,NUST Metro Station,11:30:10,11:30:30
FR-07,Bar Council,11:32:40,11:33:00
FR-07,A.K Bari Road,11:33:50,11:34:10
FR-07,Police Foundation Metro Station,11:37:20,11:37:20
FR-07,Pims Hospital,11:00:00,11:00:00
FR-07,Children Hospital,11:01:00,11:01:20
FR-07,Nori Hospital,11:03:59,11:04:19
FR-07,Dental Hospital,11:06:19,11:06:39
FR-07,G-8 Markaz,11:06:49,11:06:59
FR-07,Development Park,11:07:19,11:07:39
FR-07,Chaman Metro Station,11:09:28,11:09:48
FR-07,G-9/4,11:11:24,11:11:44
FR-07,Karachi Company,11:13:24,11:13:44
FR-07,G-9 Markaz,11:14:34,11:14:54
FR-07,Police Flats,11:16:29,11:16:49
FR-07,College Morh,11:19:19,11:19:39
FR-07,G-10 Markaz,11:22:09,11:22:29
FR-07,Pha Flats,11:24:59,11:25:19
FR-07,Tanki Stop,11:26:09,11:26:29
FR-07,G-10/G-11,11:27:19,11:27:39
FR-07,Institute Of Modern Studies,11:28:34,11:28:54
FR-07,G-11 Markaz,11:30:24,11:30:44
FR-07,Mehrabad,11:34:26,11:34:46
FR-07,NUST Metro Station,11:40:10,11:40:30
FR-07,Bar Council,11:42:40,11:43:00
FR-07,A.K Bari Road,11:43:50,11:44:10
FR-07,Police Foundation Metro Station,11:47:20,11:47:20
FR-07,Pims Hospital,11:10:00,11:10:00
FR-07,Children Hospital,11:11:00,11:11:20
FR-07,Nori Hospital,11:13:59,11:14:19
FR-07,Dental Hospital,11:16:19,11:16:39
FR-07,G-8 Markaz,11:16:49,11:16:59
FR-07,Development Park,11:17:19,11:17:39
FR-07,Chaman Metro Station,11:19:28,11:19:48
FR-07,G-9/4,11:21:24,11:21:44
FR-07,Karachi Company,11:23:24,11:23:44
FR-07,G-9 Markaz,11:24:34,11:24:54
FR-07,Police Flats,11:26:29,11:26:49
FR-07,College Morh,11:29:19,11:29:39
FR-07,G-10 Markaz,11:32:09,11:32:29
FR-07,Pha Flats,11:34:59,11:35:19
FR-07,Tanki Stop,11:36:09,11:36:29
FR-07,G-10/G-11,11:37:19,11:37:39
FR-07,Institute Of Modern Studies,11:38:34,11:38:54
FR-07,G-11 Markaz,11:40:24,11:40:44
FR-07,Mehrabad,11:44:26,11:44:46
FR-07,NUST Metro Station,11:50:10,11:50:30
FR-07,Bar Council,11:52:40,11:53:00
FR-07,A.K Bari Road,11:53:50,11:54:10
FR-07,Police Foundation Metro Station,11:57:20,11:57:20
FR-07,Pims Hospital,11:20:00,11:20:00
FR-07,Children Hospital,11:21:00,11:21:20
FR-07,Nori Hospital,11:23:59,11:24:19
FR-07,Dental Hospital,11:26:19,11:26:39
FR-07,G-8 Markaz,11:26:49,11:26:59
FR-07,Development Park,11:27:19,11:27:39
FR-07,Chaman Metro Station,11:29:28,11:29:48
FR-07,G-9/4,11:31:24,11:31:44
FR-07,Karachi Company,11:33:24,11:33:44
FR-07,G-9 Markaz,11:34:34,11:34:54
FR-07,Police Flats,11:36:29,11:36:49
FR-07,College Morh,11:39:19,11:39:39
FR-07,G-10 Markaz,11:42:09,11:42:29
FR-07,Pha Flats,11:44:59,11:45:19
FR-07,Tanki Stop,11:46:09,11:46:29
FR-07,G-10/G-11,11:47:19,11:47:39
FR-07,Institute Of Modern Studies,11:48:34,11:48:54
FR-07,G-11 Markaz,11:50:24,11:50:44
FR-07,Mehrabad,11:54:26,11:54:46
FR-07,NUST Metro Station,12:00:10,12:00:30
FR-07,Bar Council,12:02:40,12:03:00
FR-07,A.K Bari Road,12:03:50,12:04:10
FR-07,Police Foundation Metro Station,12:07:20,12:07:20
FR-07,Pims Hospital,11:30:00,11:30:00
FR-07,Children Hospital,11:31:00,11:31:20
FR-07,Nori Hospital,11:33:59,11:34:19
FR-07,Dental Hospital,11:36:19,11:36:39
FR-07,G-8 Markaz,11:36:49,11:36:59
FR-07,Development Park,11:37:19,11:37:39
FR-07,Chaman Metro Station,11:39:28,11:39:48
FR-07,G-9/4,11:41:24,11:41:44
FR-07,Karachi Company,11:43:24,11:43:44
FR-07,G-9 Markaz,11:44:34,11:44:54
FR-07,Police Flats,11:46:29,11:46:49
FR-07,College Morh,11:49:19,11:49:39
FR-07,G-10 Markaz,11:52:09,11:52:29
FR-07,Pha Flats,11:54:59,11:55:19
FR-07,Tanki Stop,11:56:09,11:56:29
FR-07,G-10/G-11,11:57:19,11:57:39
FR-07,Institute Of Modern Studies,11:58:34,11:58:54
FR-07,G-11 Markaz,12:00:24,12:00:44
FR-07,Mehrabad,12:04:26,12:04:46
FR-07,NUST Metro Station,12:10:10,12:10:30
FR-07,Bar Council,12:12:40,12:13:00
FR-07,A.K Bari Road,12:13:50,12:14:10
FR-07,Police Foundation Metro Station,12:17:20,12:17:20
FR-07,Pims Hospital,11:40:00,11:40:00
FR-07,Children Hospital,11:41:00,11:41:20
FR-07,Nori Hospital,11:43:59,11:44:19
FR-07,Dental Hospital,11:46:19,11:46:39
FR-07,G-8 Markaz,11:46:49,11:46:59
FR-07,Development Park,11:47:19,11:47:39
FR-07,Chaman Metro Station,11:49:28,11:49:48
FR-07,G-9/4,11:51:24,11:51:44
FR-07,Karachi Company,11:53:24,11:53:44
FR-07,G-9 Markaz,11:54:34,11:54:54
FR-07,Police Flats,11:56:29,11:56:49
FR-07,College Morh,11:59:19,11:59:39
FR-07,G-10 Markaz,12:02:09,12:02:29
FR-07,Pha Flats,12:04:59,12:05:19
FR-07,Tanki Stop,12:06:09,12:06:29
FR-07,G-10/G-11,12:07:19,12:07:39
FR-07,Institute Of Modern Studies,12:08:34,12:08:54
FR-07,G-11 Markaz,12:10:24,12:10:44
FR-07,Mehrabad,12:14:26,12:14:46
FR-07,NUST Metro Station,12:20:10,12:20:30
FR-07,Bar Council,12:22:40,12:23:00
FR-07,A.K Bari Road,12:23:50,12:24:10
FR-07,Police Foundation Metro Station,12:27:20,12:27:20
FR-07,Pims Hospital,11:50:00,11:50:00
FR-07,Children Hospital,11:51:00,11:51:20
FR-07,Nori Hospital,11:53:59,11:54:19
FR-07,Dental Hospital,11:56:19,11:56:39
FR-07,G-8 Markaz,11:56:49,11:56:59
FR-07,Development Park,11:57:19,11:57:39
FR-07,Chaman Metro Station,11:59:28,11:59:48
FR-07,G-9/4,12:01:24,12:01:44
FR-07,Karachi Company,12:03:24,12:03:44
FR-07,G-9 Markaz,12:04:34,12:04:54
FR-07,Police Flats,12:06:29,12:06:49
FR-07,College Morh,12:09:19,12:09:39
FR-07,G-10 Markaz,12:12:09,12:12:29
FR-07,Pha Flats,12:14:59,12:15:19
FR-07,Tanki Stop,12:16:09,12:16:29
FR-07,G-10/G-11,12:17:19,12:17:39
FR-07,Institute Of Modern Studies,12:18:34,12:18:54
FR-07,G-11 Markaz,12:20:24,12:20:44
FR-07,Mehrabad,12:24:26,12:24:46
FR-07,NUST Metro Station,12:30:10,12:30:30
FR-07,Bar Council,12:32:40,12:33:00
